Begin_days  End_days  cityNamech factor corr
2013-05-27 2013-05-29 保定 SO2: 0.0820886433614725
2013-05-27 2013-05-29 保定 NO2: 0.447244824895113
2013-05-27 2013-05-29 保定 O3: -0.45212898978423677
2013-05-27 2013-05-29 保定 PM10: 0.5785867561812826
2013-05-27 2013-05-29 张家口 CO: 0.413668742779691
2013-05-27 2013-05-29 张家口 SO2: 0.47694977850598247
2013-05-27 2013-05-29 张家口 NO2: 0.048344256124713776
2013-05-27 2013-05-29 张家口 O3: 0.6627605053638214
2013-05-27 2013-05-29 张家口 PM10: 0.2029197791196807
2013-05-27 2013-05-29 承德 CO: 0.32406615209463807
2013-05-27 2013-05-29 承德 SO2: 0.19533994188359327
2013-05-27 2013-05-29 承德 NO2: 0.5931498921398929
2013-05-27 2013-05-29 承德 O3: -0.680637596293944
2013-05-27 2013-05-29 承德 PM10: 0.587342236551138
2013-05-27 2013-05-29 唐山 CO: -0.2051370998696364
2013-05-27 2013-05-29 唐山 SO2: -0.20752103184374704
2013-05-27 2013-05-29 唐山 NO2: -0.45337048564091825
2013-05-27 2013-05-29 唐山 O3: -0.14376023009637717
2013-05-27 2013-05-29 唐山 PM10: 0.7478666216866989
2013-05-27 2013-05-29 廊坊 CO: 0.25833242910065796
2013-05-27 2013-05-29 廊坊 SO2: 0.12724642317556126
2013-05-27 2013-05-29 廊坊 NO2: 0.362685161792889
2013-05-27 2013-05-29 廊坊 O3: -0.4192856563272314
2013-05-27 2013-05-29 廊坊 PM10: 0.8551444361864661
2013-05-27 2013-05-29 沧州 CO: 0.8328604954930515
2013-05-27 2013-05-29 沧州 SO2: 0.3926934193786978
2013-05-27 2013-05-29 沧州 NO2: 0.48100413915240553
2013-05-27 2013-05-29 沧州 O3: -0.7096140021669894
2013-05-27 2013-05-29 沧州 PM10: 0.29130745474863895
2013-05-27 2013-05-29 衡水 CO: 0.7330194989049004
2013-05-27 2013-05-29 衡水 SO2: -0.16163730802346254
2013-05-27 2013-05-29 衡水 NO2: 0.775224098588451
2013-05-27 2013-05-29 衡水 O3: -0.7233466120509348
2013-05-27 2013-05-29 衡水 PM10: 0.2550575634590853
2013-05-27 2013-05-29 邢台 CO: 0.7401914261334561
2013-05-27 2013-05-29 邢台 SO2: 0.7654916069857888
2013-05-27 2013-05-29 邢台 NO2: 0.771932836949139
2013-05-27 2013-05-29 邢台 O3: -0.6603748510869574
2013-05-27 2013-05-29 邢台 PM10: 0.8219924997653019
2013-05-27 2013-05-29 秦皇岛 CO: 0.7244263954481983
2013-05-27 2013-05-29 秦皇岛 SO2: 0.7389872199250327
2013-05-27 2013-05-29 秦皇岛 NO2: 0.11286764466695659
2013-05-27 2013-05-29 秦皇岛 O3: -0.1422569435267114
2013-05-27 2013-05-29 秦皇岛 PM10: 0.8503409481220343
2013-05-27 2013-05-29 太原 CO: 0.8060451760962517
2013-05-27 2013-05-29 太原 SO2: 0.3087130780303098
2013-05-27 2013-05-29 太原 NO2: 0.5776642140181638
2013-05-27 2013-05-29 太原 O3: -0.0785290353601664
2013-05-27 2013-05-29 太原 PM10: 0.9213530403944764
2013-05-27 2013-05-29 郑州 CO: 0.39608679901651056
2013-05-27 2013-05-29 郑州 SO2: -0.08502895389730968
2013-05-27 2013-05-29 郑州 NO2: -0.004874421295104858
2013-05-27 2013-05-29 郑州 O3: -0.2264066916694414
2013-05-27 2013-05-29 郑州 PM10: 0.35629761020261447
2013-05-27 2013-05-29 大连 CO: 0.8132450331186167
2013-05-27 2013-05-29 大连 SO2: -0.02487097131745812
2013-05-27 2013-05-29 大连 NO2: 0.5925542203936053
2013-05-27 2013-05-29 大连 O3: -0.4402281780822863
2013-05-27 2013-05-29 大连 PM10: 0.9697993216647379
2013-05-27 2013-05-29 长春 CO: 0.1880304472605657
2013-05-27 2013-05-29 长春 SO2: 0.5957965188981301
2013-05-27 2013-05-29 长春 NO2: 0.12450990663393004
2013-05-27 2013-05-29 长春 O3: -0.08844583682209936
2013-05-27 2013-05-29 长春 PM10: 0.7097110642492289
2013-05-27 2013-05-29 哈尔滨 CO: 0.6626205388938046
2013-05-27 2013-05-29 哈尔滨 SO2: 0.02129080427038818
2013-05-27 2013-05-29 哈尔滨 NO2: 0.1571971981093311
2013-05-27 2013-05-29 哈尔滨 O3: -0.10459699653259968
2013-05-27 2013-05-29 哈尔滨 PM10: 0.4633216213989986
2013-05-27 2013-05-29 呼和浩特 CO: 0.3434224753602338
2013-05-27 2013-05-29 呼和浩特 SO2: 0.47697099766848466
2013-05-27 2013-05-29 呼和浩特 NO2: -0.10008195680771495
2013-05-27 2013-05-29 呼和浩特 O3: 0.1935468999892037
2013-05-27 2013-05-29 呼和浩特 PM10: 0.20667836311913845
2013-05-27 2013-05-29 无锡 CO: 0.6040599094088116
2013-05-27 2013-05-29 无锡 SO2: 0.6450121529825485
2013-05-27 2013-05-29 无锡 NO2: 0.7877954102564886
2013-05-27 2013-05-29 无锡 O3: 0.3452524371053891
2013-05-27 2013-05-29 无锡 PM10: 0.927841436137457
2013-05-27 2013-05-29 镇江 CO: 0.12559830764689228
2013-05-27 2013-05-29 镇江 SO2: 0.4402549184218148
2013-05-27 2013-05-29 镇江 NO2: 0.5738358002187774
2013-05-27 2013-05-29 镇江 O3: 0.34657243608874794
2013-05-27 2013-05-29 镇江 PM10: 0.7261824683498868
2013-05-27 2013-05-29 苏州 CO: 0.6376668600987414
2013-05-27 2013-05-29 苏州 SO2: -0.02725541588087984
2013-05-27 2013-05-29 苏州 NO2: 0.7651735399971971
2013-05-27 2013-05-29 苏州 O3: 0.26276701369037625
2013-05-27 2013-05-29 苏州 PM10: 0.9027004483620581
2013-05-27 2013-05-29 南通 CO: 0.6935809998298915
2013-05-27 2013-05-29 南通 SO2: 0.4135575443312782
2013-05-27 2013-05-29 南通 NO2: 0.22181401895082234
2013-05-27 2013-05-29 南通 O3: 0.05772279810067727
2013-05-27 2013-05-29 南通 PM10: 0.9737324953063788
2013-05-27 2013-05-29 扬州 CO: -0.33937106815413853
2013-05-27 2013-05-29 扬州 SO2: 0.11256970709620948
2013-05-27 2013-05-29 扬州 NO2: -0.22180793783511976
2013-05-27 2013-05-29 扬州 O3: 0.3266446753702545
2013-05-27 2013-05-29 扬州 PM10: 0.77748620843737
2013-05-27 2013-05-29 盐城 CO: 0.28969474819730434
2013-05-27 2013-05-29 盐城 SO2: 0.733353690565422
2013-05-27 2013-05-29 盐城 NO2: 0.1987601321422271
2013-05-27 2013-05-29 盐城 O3: 0.6513049747941206
2013-05-27 2013-05-29 盐城 PM10: 0.9391506535341937
2013-05-27 2013-05-29 徐州 CO: 0.05711093968801425
2013-05-27 2013-05-29 徐州 SO2: 0.7065403982063085
2013-05-27 2013-05-29 徐州 NO2: 0.5926632644999651
2013-05-27 2013-05-29 徐州 O3: 0.32899619095942334
2013-05-27 2013-05-29 徐州 PM10: 0.47063387457930367
2013-05-27 2013-05-29 淮安 CO: -0.07532997767343184
2013-05-27 2013-05-29 淮安 SO2: 0.256553929730374
2013-05-27 2013-05-29 淮安 NO2: -0.17742750469629848
2013-05-27 2013-05-29 淮安 O3: 0.3010577482704098
2013-05-27 2013-05-29 淮安 PM10: 0.4563252252720236
2013-05-27 2013-05-29 连云港 CO: 0.21734404113562414
2013-05-27 2013-05-29 连云港 SO2: 0.7835703057158078
2013-05-27 2013-05-29 连云港 NO2: 0.5332063739256522
2013-05-27 2013-05-29 连云港 O3: 0.5258888084513212
2013-05-27 2013-05-29 连云港 PM10: 0.9535697558129907
2013-05-27 2013-05-29 常州 CO: 0.3437114283133535
2013-05-27 2013-05-29 常州 SO2: 0.09312044132443738
2013-05-27 2013-05-29 常州 NO2: 0.7182686364620005
2013-05-27 2013-05-29 常州 O3: 0.1733393356172621
2013-05-27 2013-05-29 常州 PM10: 0.9444506746578148
2013-05-27 2013-05-29 泰州 CO: -0.07945810751396791
2013-05-27 2013-05-29 泰州 SO2: 0.09634064436134875
2013-05-27 2013-05-29 泰州 NO2: -0.10246831952726475
2013-05-27 2013-05-29 泰州 O3: 0.2709355016359324
2013-05-27 2013-05-29 泰州 PM10: 0.9289320719224287
2013-05-27 2013-05-29 宿迁 CO: -0.24150463860343985
2013-05-27 2013-05-29 宿迁 SO2: -0.01485503726408792
2013-05-27 2013-05-29 宿迁 NO2: 0.13283111246736087
2013-05-27 2013-05-29 宿迁 O3: 0.0874807231314668
2013-05-27 2013-05-29 宿迁 PM10: 0.7339882755310817
2013-05-27 2013-05-29 济南 CO: 0.7521904464740052
2013-05-27 2013-05-29 济南 SO2: 0.18461759179479628
2013-05-27 2013-05-29 济南 NO2: 0.77599492787101
2013-05-27 2013-05-29 济南 O3: -0.6093877335159473
2013-05-27 2013-05-29 济南 PM10: 0.9813629076741133
2013-05-27 2013-05-29 青岛 CO: 0.7065851875885887
2013-05-27 2013-05-29 青岛 SO2: 0.4899522333328622
2013-05-27 2013-05-29 青岛 NO2: 0.6306277607411173
2013-05-27 2013-05-29 青岛 O3: -0.4341502424019734
2013-05-27 2013-05-29 青岛 PM10: 0.7999138674296176
2013-05-27 2013-05-29 合肥 CO: 0.6370773213154813
2013-05-27 2013-05-29 合肥 SO2: 0.5218421431558528
2013-05-27 2013-05-29 合肥 NO2: 0.8462657149066389
2013-05-27 2013-05-29 合肥 O3: 0.3394868681476127
2013-05-27 2013-05-29 合肥 PM10: 0.9110697096316996
2013-05-27 2013-05-29 衢州 CO: 0.6018211132998023
2013-05-27 2013-05-29 衢州 SO2: 0.8544131818632819
2013-05-27 2013-05-29 衢州 NO2: 0.6168106884112853
2013-05-27 2013-05-29 衢州 O3: -0.14551666879920083
2013-05-27 2013-05-29 衢州 PM10: 0.8617093457279696
2013-05-27 2013-05-29 杭州 CO: 0.49959954370495696
2013-05-27 2013-05-29 杭州 SO2: 0.7102859799206834
2013-05-27 2013-05-29 杭州 NO2: 0.5308428564171609
2013-05-27 2013-05-29 杭州 O3: 0.5524786262098789
2013-05-27 2013-05-29 杭州 PM10: 0.9672652785186997
2013-05-27 2013-05-29 湖州 CO: 0.23909432744713796
2013-05-27 2013-05-29 湖州 SO2: 0.08250291128759855
2013-05-27 2013-05-29 湖州 NO2: 0.6892344488679158
2013-05-27 2013-05-29 湖州 O3: 0.2586793086275809
2013-05-27 2013-05-29 湖州 PM10: 0.9326253987913657
2013-05-27 2013-05-29 嘉兴 CO: 0.37788103749806257
2013-05-27 2013-05-29 嘉兴 SO2: 0.3706082605123778
2013-05-27 2013-05-29 嘉兴 NO2: 0.7547841171560425
2013-05-27 2013-05-29 嘉兴 O3: 0.34975073777443466
2013-05-27 2013-05-29 嘉兴 PM10: 0.8992280526491325
2013-05-27 2013-05-29 宁波 CO: 0.806931255172061
2013-05-27 2013-05-29 宁波 SO2: -0.18160958520295062
2013-05-27 2013-05-29 宁波 NO2: 0.801986002982053
2013-05-27 2013-05-29 宁波 O3: 0.3744775262446764
2013-05-27 2013-05-29 宁波 PM10: 0.9721426503678313
2013-05-27 2013-05-29 绍兴 CO: 0.5082650786280098
2013-05-27 2013-05-29 绍兴 SO2: 0.6703397029522732
2013-05-27 2013-05-29 绍兴 NO2: 0.6987698516665167
2013-05-27 2013-05-29 绍兴 O3: 0.20715174750383097
2013-05-27 2013-05-29 绍兴 PM10: 0.9965373909791672
2013-05-27 2013-05-29 台州 CO: 0.49117107969330587
2013-05-27 2013-05-29 台州 SO2: 0.632187550492908
2013-05-27 2013-05-29 台州 NO2: 0.4054608437423347
2013-05-27 2013-05-29 台州 O3: 0.34095708731024005
2013-05-27 2013-05-29 台州 PM10: 0.9915388930149212
2013-05-27 2013-05-29 温州 CO: 0.09016489355160136
2013-05-27 2013-05-29 温州 SO2: 0.25756742235930835
2013-05-27 2013-05-29 温州 NO2: -0.05784972307341547
2013-05-27 2013-05-29 温州 O3: 0.03556562565414482
2013-05-27 2013-05-29 温州 PM10: 0.7854838250696641
2013-05-27 2013-05-29 丽水 CO: 0.7983991639586494
2013-05-27 2013-05-29 丽水 SO2: 0.5558744528927816
2013-05-27 2013-05-29 丽水 NO2: 0.2654989423792587
2013-05-27 2013-05-29 丽水 O3: 0.03506366659887656
2013-05-27 2013-05-29 丽水 PM10: 0.6389997993390166
2013-05-27 2013-05-29 金华 CO: 0.7311635885131416
2013-05-27 2013-05-29 金华 SO2: 0.3470166267256766
2013-05-27 2013-05-29 金华 NO2: 0.8348871890267209
2013-05-27 2013-05-29 金华 O3: -0.08581027140845125
2013-05-27 2013-05-29 金华 PM10: 0.9525018563508787
2013-05-27 2013-05-29 舟山 CO: 0.6513284357065555
2013-05-27 2013-05-29 舟山 SO2: 0.28315707098234716
2013-05-27 2013-05-29 舟山 NO2: 0.44511919395139915
2013-05-27 2013-05-29 舟山 O3: 0.5712035875378015
2013-05-27 2013-05-29 舟山 PM10: 0.7019540183008918
2013-05-27 2013-05-29 福州 CO: 0.5593194171507333
2013-05-27 2013-05-29 福州 SO2: 0.7148628990288846
2013-05-27 2013-05-29 福州 NO2: 0.21000550585651204
2013-05-27 2013-05-29 福州 O3: 0.44905280059745706
2013-05-27 2013-05-29 福州 PM10: 0.8921998588031412
2013-05-27 2013-05-29 厦门 CO: 0.6589310882279672
2013-05-27 2013-05-29 厦门 SO2: 0.7477578167642943
2013-05-27 2013-05-29 厦门 NO2: 0.32004395642183325
2013-05-27 2013-05-29 厦门 O3: 0.21067156121489158
2013-05-27 2013-05-29 厦门 PM10: 0.9570643968713035
2013-05-27 2013-05-29 长沙 CO: -0.256901750223782
2013-05-27 2013-05-29 长沙 SO2: 0.5984886864063467
2013-05-27 2013-05-29 长沙 NO2: 0.677975618575995
2013-05-27 2013-05-29 长沙 O3: -0.4720552594369148
2013-05-27 2013-05-29 长沙 PM10: 0.9114211422578233
2013-05-27 2013-05-29 湘潭 CO: 0.6543252765253335
2013-05-27 2013-05-29 湘潭 SO2: 0.5401350531742002
2013-05-27 2013-05-29 湘潭 NO2: 0.7819006218438636
2013-05-27 2013-05-29 湘潭 O3: -0.6037794907276604
2013-05-27 2013-05-29 湘潭 PM10: 0.9358712680007922
2013-05-27 2013-05-29 株洲 CO: 0.5059025008762019
2013-05-27 2013-05-29 株洲 SO2: 0.11723936055832168
2013-05-27 2013-05-29 株洲 NO2: 0.5609027367246917
2013-05-27 2013-05-29 株洲 O3: -0.5594185053101367
2013-05-27 2013-05-29 株洲 PM10: 0.40189920103228327
2013-05-27 2013-05-29 江门 CO: 0.4849102820065585
2013-05-27 2013-05-29 江门 SO2: 0.12333146634476684
2013-05-27 2013-05-29 江门 NO2: 0.49444423616218836
2013-05-27 2013-05-29 江门 O3: -0.16251378976744968
2013-05-27 2013-05-29 江门 PM10: 0.33989533196333827
2013-05-27 2013-05-29 惠州 CO: 0.2596272107486527
2013-05-27 2013-05-29 惠州 SO2: 0.4338204530337359
2013-05-27 2013-05-29 惠州 NO2: 0.6778855305371189
2013-05-27 2013-05-29 惠州 O3: -0.012461637444809392
2013-05-27 2013-05-29 惠州 PM10: 0.07854944138844355
2013-05-27 2013-05-29 深圳 CO: -0.03873080154044089
2013-05-27 2013-05-29 深圳 SO2: 0.07526352762102431
2013-05-27 2013-05-29 深圳 NO2: 0.2689910476962084
2013-05-27 2013-05-29 深圳 O3: 0.23889592702772894
2013-05-27 2013-05-29 深圳 PM10: 0.9184621292914202
2013-05-27 2013-05-29 珠海 CO: 0.730775189333777
2013-05-27 2013-05-29 珠海 SO2: 0.6483618431081652
2013-05-27 2013-05-29 珠海 NO2: 0.42457551517011377
2013-05-27 2013-05-29 珠海 O3: 0.4977068303698856
2013-05-27 2013-05-29 珠海 PM10: 0.40981762120849796
2013-05-27 2013-05-29 佛山 CO: 0.02413163366845952
2013-05-27 2013-05-29 佛山 SO2: -0.0835521814225326
2013-05-27 2013-05-29 佛山 NO2: -0.1808146481413413
2013-05-27 2013-05-29 佛山 O3: 0.4870686208353932
2013-05-27 2013-05-29 佛山 PM10: 0.6721082748575137
2013-05-27 2013-05-29 肇庆 CO: 0.6067244508264212
2013-05-27 2013-05-29 肇庆 SO2: 0.562835136728612
2013-05-27 2013-05-29 肇庆 NO2: 0.579665944736224
2013-05-27 2013-05-29 肇庆 O3: -0.06409795980881294
2013-05-27 2013-05-29 肇庆 PM10: 0.8176199179469749
2013-05-27 2013-05-29 中山 CO: 0.13170381993048702
2013-05-27 2013-05-29 中山 SO2: -0.16888087646930364
2013-05-27 2013-05-29 中山 NO2: 0.46130202989887564
2013-05-27 2013-05-29 中山 O3: 0.07339704756836275
2013-05-27 2013-05-29 中山 PM10: 0.10693759597823255
2013-05-27 2013-05-29 东莞 CO: 0.1741460292568206
2013-05-27 2013-05-29 东莞 SO2: -0.07381092867254939
2013-05-27 2013-05-29 东莞 NO2: -0.1151472945709791
2013-05-27 2013-05-29 东莞 O3: 0.6514641793222312
2013-05-27 2013-05-29 东莞 PM10: 0.7846778655365454
2013-05-27 2013-05-29 南宁 CO: 0.363817144745775
2013-05-27 2013-05-29 南宁 SO2: 0.20031593873125303
2013-05-27 2013-05-29 南宁 NO2: 0.0425520299622084
2013-05-27 2013-05-29 南宁 O3: 0.16868685812893525
2013-05-27 2013-05-29 南宁 PM10: 0.6466153922290432
2013-05-27 2013-05-29 南昌 CO: 0.8069159014304621
2013-05-27 2013-05-29 南昌 SO2: 0.2429641647105712
2013-05-27 2013-05-29 南昌 NO2: 0.7555183032003299
2013-05-27 2013-05-29 南昌 O3: -0.035497660850577914
2013-05-27 2013-05-29 南昌 PM10: 0.9401185442795742
2013-05-27 2013-05-29 贵阳 CO: 0.9279160813010591
2013-05-27 2013-05-29 贵阳 SO2: 0.7846722924374379
2013-05-27 2013-05-29 贵阳 NO2: 0.8048591585477026
2013-05-27 2013-05-29 贵阳 O3: -0.8684296849718433
2013-05-27 2013-05-29 贵阳 PM10: 0.8761704598480684
2013-05-27 2013-05-29 昆明 CO: 0.7523554143421788
2013-05-27 2013-05-29 昆明 SO2: 0.821769034490427
2013-05-27 2013-05-29 昆明 NO2: 0.5341602423071048
2013-05-27 2013-05-29 昆明 O3: -0.5621047538424679
2013-05-27 2013-05-29 昆明 PM10: 0.8262076723258799
2013-05-27 2013-05-29 拉萨 CO: 0.3353913420463801
2013-05-27 2013-05-29 拉萨 SO2: -0.23858688327984037
2013-05-27 2013-05-29 拉萨 NO2: 0.09997899347782412
2013-05-27 2013-05-29 拉萨 O3: -0.077889439246694
2013-05-27 2013-05-29 拉萨 PM10: 0.7174199589586945
2013-05-27 2013-05-29 海口 CO: -0.31195578868722323
2013-05-27 2013-05-29 海口 SO2: -0.16845789151357585
2013-05-27 2013-05-29 海口 NO2: 6.393273409624049E-4
2013-05-27 2013-05-29 海口 O3: 0.2966231620281034
2013-05-27 2013-05-29 海口 PM10: 0.4571890849844385
2013-05-27 2013-05-29 兰州 CO: 0.0810095327133252
2013-05-27 2013-05-29 兰州 SO2: 0.38053170923846547
2013-05-27 2013-05-29 兰州 NO2: 0.245244674975423
2013-05-27 2013-05-29 兰州 O3: -0.20575668767506106
2013-05-27 2013-05-29 兰州 PM10: 0.9180558642595148
2013-05-27 2013-05-29 银川 CO: 0.7053382693786583
2013-05-27 2013-05-29 银川 SO2: 0.4959080178642859
2013-05-27 2013-05-29 银川 NO2: 0.5866958643031339
2013-05-27 2013-05-29 银川 O3: 0.11217725568871596
2013-05-27 2013-05-29 银川 PM10: 0.6395670987164949
2013-05-27 2013-05-29 西宁 CO: 0.5352493550514072
2013-05-27 2013-05-29 西宁 SO2: 0.7410838300214162
2013-05-27 2013-05-29 西宁 NO2: 0.6802628476027287
2013-05-27 2013-05-29 西宁 O3: -0.09372542491138633
2013-05-27 2013-05-29 西宁 PM10: 0.8787389858621485
2013-05-27 2013-05-29 乌鲁木齐 CO: 0.32360824110125824
2013-05-27 2013-05-29 乌鲁木齐 SO2: 0.021375263224926912
2013-05-27 2013-05-29 乌鲁木齐 NO2: 0.5233753439049145
2013-05-27 2013-05-29 乌鲁木齐 O3: -0.6003920567899336
2013-05-27 2013-05-29 乌鲁木齐 PM10: 0.8257794430326637
2013-05-29 2013-05-31 北京 CO: 0.902684861953547
2013-05-29 2013-05-31 北京 SO2: 0.8508344291551945
2013-05-29 2013-05-31 北京 NO2: 0.7537693200573045
2013-05-29 2013-05-31 北京 O3: 0.43341556656619956
2013-05-29 2013-05-31 北京 PM10: 0.8999252550410776
2013-05-29 2013-05-31 广州 CO: 0.28296396323872874
2013-05-29 2013-05-31 广州 SO2: 0.6331899804064971
2013-05-29 2013-05-31 广州 NO2: 0.37446677390567473
2013-05-29 2013-05-31 广州 O3: 0.37089227740239494
2013-05-29 2013-05-31 广州 PM10: 0.8894625194860577
2013-05-29 2013-05-31 上海 CO: 0.6877569444953315
2013-05-29 2013-05-31 上海 SO2: 0.6620242197571929
2013-05-29 2013-05-31 上海 NO2: 0.40197613896039586
2013-05-29 2013-05-31 上海 O3: 0.2760985792072387
2013-05-29 2013-05-31 上海 PM10: 0.8702759917599812
2013-05-29 2013-05-31 天津 CO: 0.9008094530223522
2013-05-29 2013-05-31 天津 SO2: 0.6758946751672176
2013-05-29 2013-05-31 天津 NO2: 0.673832014410904
2013-05-29 2013-05-31 天津 O3: -0.23878745029479337
2013-05-29 2013-05-31 天津 PM10: 0.6785138901902349
2013-05-29 2013-05-31 重庆 CO: 0.8494078084280612
2013-05-29 2013-05-31 重庆 SO2: 0.680517804273299
2013-05-29 2013-05-31 重庆 NO2: 0.8611065267958841
2013-05-29 2013-05-31 重庆 O3: -0.16212210509584357
2013-05-29 2013-05-31 重庆 PM10: 0.9668005506716829
2013-05-29 2013-05-31 沈阳 CO: 0.9211116239928142
2013-05-29 2013-05-31 沈阳 SO2: 0.6350161500748616
2013-05-29 2013-05-31 沈阳 NO2: 0.7200694053453008
2013-05-29 2013-05-31 沈阳 O3: -0.1542607161393616
2013-05-29 2013-05-31 沈阳 PM10: 0.5472202453085762
2013-05-29 2013-05-31 南京 CO: 0.8384871663710808
2013-05-29 2013-05-31 南京 SO2: 0.7139615302402927
2013-05-29 2013-05-31 南京 NO2: 0.592253223006068
2013-05-29 2013-05-31 南京 O3: -0.3660125586171312
2013-05-29 2013-05-31 南京 PM10: 0.972348586388866
2013-05-29 2013-05-31 武汉 CO: 0.19489052443980534
2013-05-29 2013-05-31 武汉 SO2: 0.09117086020482516
2013-05-29 2013-05-31 武汉 NO2: 0.43469764631243185
2013-05-29 2013-05-31 武汉 O3: -0.3167929979689672
2013-05-29 2013-05-31 武汉 PM10: 0.8822370296025621
2013-05-29 2013-05-31 成都 CO: 0.7948593393972347
2013-05-29 2013-05-31 成都 SO2: 0.6535383657256221
2013-05-29 2013-05-31 成都 NO2: 0.6612292911191731
2013-05-29 2013-05-31 成都 O3: -0.09588487056982388
2013-05-29 2013-05-31 成都 PM10: 0.6066326360657109
2013-05-29 2013-05-31 西安 CO: 0.7965662430143432
2013-05-29 2013-05-31 西安 SO2: 0.8115644026727713
2013-05-29 2013-05-31 西安 NO2: 0.7199263775888964
2013-05-29 2013-05-31 西安 O3: -0.49281777999718507
2013-05-29 2013-05-31 西安 PM10: 0.9419311630944448
2013-05-29 2013-05-31 邯郸 CO: 0.8763549775467001
2013-05-29 2013-05-31 邯郸 SO2: 0.4463848054433168
2013-05-29 2013-05-31 邯郸 NO2: 0.4211689037144757
2013-05-29 2013-05-31 邯郸 O3: -0.442371200112321
2013-05-29 2013-05-31 邯郸 PM10: 0.4923722460917583
2013-05-29 2013-05-31 石家庄 CO: 0.8739434589244979
2013-05-29 2013-05-31 石家庄 SO2: 0.8562661910708155
2013-05-29 2013-05-31 石家庄 NO2: 0.8760444824470262
2013-05-29 2013-05-31 石家庄 O3: -0.4984145005575089
2013-05-29 2013-05-31 石家庄 PM10: 0.8527897817722357
2013-05-29 2013-05-31 保定 CO: 0.7459187755531429
2013-05-29 2013-05-31 保定 SO2: 0.7738971111316656
2013-05-29 2013-05-31 保定 NO2: 0.7956914544926308
2013-05-29 2013-05-31 保定 O3: -0.4733302597257189
